MMR,enter_time,wait_time,times,status,every_wait_time
1167.3310845806056,2995.021858258682,245,48,2,0
709.3885348290365,2995.042169823404,225,45,2,0
1561.666580959784,2995.1244039878693,215,43,2,0
1779.0440117683002,2995.2228593375935,215,41,2,0
850.3414279301543,2995.392337473423,225,45,2,0
735.0521522151261,2995.435372462034,225,45,2,0
1547.0207585762569,2995.449801717137,265,48,2,0
1320.5098637468834,2995.4669885814787,220,40,2,0
684.8035480336682,2995.4976353932334,225,45,2,0
878.6603552473482,2995.6353823042446,240,48,2,0
1264.2293698043934,2995.707788769045,205,41,2,0
1188.1712520675148,2995.816151699703,240,48,2,0
1344.9232511112778,2996.0554157778633,280,46,2,0
885.9507113378264,2996.0646729817618,220,44,2,0
1181.8352211787083,2996.14907158271,210,42,2,0
1131.5444007927692,2996.2377320209716,205,41,2,0
1335.631373231612,2996.303496485575,245,44,2,0
1013.8622890062621,2996.5522422044005,220,44,2,0
1636.677781375353,2996.5809111105464,215,43,2,0
1654.6504493155373,2996.593029915756,230,43,2,0
1744.6598264584347,2996.6180083004065,230,46,2,0
1112.0995501327388,2996.704840464567,235,47,2,0
1786.4597838971845,2996.900756962578,285,45,2,0
591.9823915783046,2997.0408273955804,225,45,2,0
1754.7692111003203,2997.1112710993953,220,44,2,0
795.3032510142231,2997.1231647256045,210,42,2,0
733.6978262951784,2997.1356897152277,235,47,2,0
1126.9234556325962,2997.1493541293335,265,49,2,0
786.890240887953,2997.1560326537483,240,48,2,0
1316.1890814847209,2997.1909430190717,220,44,2,0
1334.3060997419411,2997.2659404701612,240,48,2,0
917.9015412793218,2997.405532450673,215,43,2,0
1352.4775082487456,2997.4645869781757,215,43,2,0
997.8631081484698,2997.502159821524,205,41,2,0
958.0247684432279,2997.5331804669986,215,43,2,0
1007.3987514848942,2997.618130438532,200,40,2,0
1196.8843757689651,2997.6450483703,215,43,2,0
685.3324800941597,2997.70652882789,235,47,2,0
759.4258029046804,2997.741836622138,235,47,2,0
652.5050902272627,2997.745456925174,260,48,2,0
841.0112631821485,2997.7794358709243,230,46,2,0
763.5506525675252,2997.8166906401334,235,47,2,0
1441.037291725693,2997.9197826828486,245,47,2,0
1262.201711872962,2997.9363125218574,255,49,2,0
1277.8395543475647,2998.1553805758927,210,42,2,0
909.8425037349427,2998.316186789555,240,48,2,0
1284.866681035072,2998.4726057478892,210,41,2,0
1520.5646779338952,2998.619835938699,215,43,2,0
1502.725426070829,2998.6294160742914,250,48,2,0
1685.0471460715105,2998.817143851217,215,42,2,0
1598.7162729607928,2998.821292408924,215,43,2,0
1298.2953716964325,2998.8969729489354,215,43,2,0
978.2792412311786,2998.9230013008696,205,41,2,0
1019.4667618876523,2998.990935457651,200,40,2,0
1186.8555811494818,2999.0155711194557,245,49,2,0
1252.4527047397535,2999.030244124472,230,46,2,0
885.6469444373934,2999.0553772303097,210,42,2,0
958.0526297822572,2999.183397837178,250,49,2,0
1356.1877652368364,2999.2888884508566,205,41,2,0
1265.801849739207,2999.5234166091755,245,47,2,0
1091.126627831731,2999.562153131082,240,48,2,0
1217.409608822312,2999.572801866406,235,47,2,0
1412.5933231838706,2999.7684772687217,200,40,2,0
813.3557255032404,2999.831761909054,210,42,2,0
1150.2782900394304,2999.832061242315,225,45,2,0
1225.2086238380211,2999.8815618289423,230,46,2,0
942.036237585975,2999.970642987364,235,47,2,0
1292.5856297626246,3000.2279526981083,220,43,2,0
1412.9062847193773,3000.2684034909225,220,44,2,0
1237.2516572269806,3000.2697898228,235,47,2,0
1775.5481631672228,3000.4824275583005,250,43,2,0
678.7280728880388,3000.5205206000896,225,41,2,0
861.2778833945057,3000.5529673187166,230,46,2,0
1105.663380987129,3000.6604118182095,260,50,2,0
651.8018906953508,3000.862284322265,245,48,2,0
1053.1063462454586,3001.010550595477,250,49,2,0
992.8256376025934,3001.121844069597,230,46,2,0
1288.4783734542248,3001.1269750633064,230,45,2,0
1727.258242666524,3001.1603865604575,300,49,2,0
1689.1114884471235,3001.1754618438767,240,47,2,0
983.7871784592404,3001.3616172674983,225,45,2,0
1405.80757745347,3001.3643146177833,225,44,2,0
1446.973020235598,3001.421562216473,260,50,2,0
1461.5950032084838,3001.51206773817,230,46,2,0
911.6535704633446,3001.9028496801784,215,43,2,0
955.7016427583075,3001.9205266651416,255,50,2,0
1356.1131426926638,3002.1122018174374,235,47,2,0
1366.5367848588414,3002.131015318544,210,42,2,0
1133.7680015745723,3002.139183627188,205,41,2,0
928.2976362144733,3002.142504233947,240,48,2,0
1473.1559983062646,3002.205750633273,235,45,2,0
839.0662640343234,3002.3952497880473,220,44,2,0
788.2511483789846,3002.4748055545647,235,46,2,0
1115.7726121189767,3002.734098756169,215,43,2,0
626.1785358151483,3002.8674030615994,275,48,2,0
1385.7838671318134,3002.870066748904,245,46,2,0
1076.8044185545602,3002.985033517145,245,49,2,0
1083.7065525773535,3003.141701938828,240,48,2,0
1565.214955243314,3003.561522249325,260,45,2,0
1523.6967734351108,3003.6338554798267,215,42,2,0
870.5189542193874,3003.680494198602,245,49,2,0
1245.7865661832825,3003.86426650499,220,44,2,0
750.9094482864527,3003.9334588861216,250,47,2,0
1230.1021242646284,3004.002509448126,210,42,2,0
1552.072251297183,3004.1293835171223,290,47,2,0
1373.6989149724398,3004.1481322419017,210,42,2,0
1493.0500282891644,3004.2020242493136,285,47,2,0
1138.8052684172185,3004.278163768258,235,47,2,0
941.1497861857621,3004.307334046382,205,41,2,0
1226.0882428371826,3004.3208808276795,240,48,2,0
736.9115926441269,3004.3382918245825,260,48,2,0
1051.208214184919,3004.34501392098,225,45,2,0
406.4632307525056,3004.9207478801836,345,49,2,0
1433.2137070562585,3004.9721246655304,215,43,2,0
1083.305437208359,3005.126627616922,230,46,2,0
1322.5257390347654,3005.1298993929013,215,43,2,0
749.4791482153109,3005.155953056367,215,43,2,0
1729.4963292319596,3005.2222175050597,265,49,2,0
1257.742131338921,3005.232717947912,220,44,2,0
1474.6535793157504,3005.259317832433,210,42,2,0
1785.479268296595,3005.2713590584126,280,49,2,0
884.4886045417799,3005.403352935233,245,49,2,0
1441.163972591475,3005.4984968454637,260,50,2,0
761.9901393767315,3005.509259797039,225,45,2,0
1726.9252294234848,3005.529497382155,230,46,2,0
1576.38923646806,3005.694437265158,205,41,2,0
1035.4353138948893,3005.697959769763,225,45,2,0
787.7819827252783,3005.811989852982,225,45,2,0
1355.646393343772,3005.908884811521,235,46,2,0
1142.2453770114394,3006.157152389993,250,50,2,0
996.0068998581564,3006.237695185158,240,48,2,0
1173.2732610716785,3006.3296634316675,210,42,2,0
1090.4685397736093,3006.375353650492,250,50,2,0
1151.8763444251472,3006.3780257140306,240,48,2,0
633.5600320527801,3006.40488963827,240,47,2,0
1176.103617216924,3006.6666501286077,215,43,2,0
654.168929858136,3006.7230545943876,225,45,2,0
959.1273149092,3006.7262698843133,250,49,2,0
1397.0175993747762,3006.7589163906414,250,50,2,0
853.1364908492909,3006.7718498442828,245,49,2,0
629.6211034695386,3006.784501709269,210,42,2,0
818.8931374766001,3006.8617428419384,230,46,2,0
1091.3078962036875,3006.864411112874,220,44,2,0
1014.1646443089319,3006.896167207109,215,43,2,0
1599.6390824437253,3006.9486351030037,245,49,2,0
1283.9322066570353,3006.9733200756,250,50,2,0
1634.3657627782716,3007.0978495139675,235,42,2,0
963.7868168388312,3007.155228045803,215,43,2,0
891.4642688538316,3007.231781619972,230,46,2,0
1218.1768258180523,3007.249433192289,215,43,2,0
588.6566432440576,3007.260880768822,220,44,2,0
1474.1273964056784,3007.278053757415,230,46,2,0
1415.7575350761508,3007.2832102725583,280,50,2,0
753.4702172481341,3007.4007306684307,225,45,2,0
1064.6685993524077,3007.47737327877,235,47,2,0
1260.3578847923857,3007.5386402812455,205,41,2,0
1252.97814087495,3007.5870510484683,235,47,2,0
1493.862642177655,3007.605339147434,235,47,2,0
1084.1121741331192,3007.6165750469013,250,50,2,0
1623.7297428646054,3007.724148712822,220,44,2,0
1279.5978284234575,3007.7408772859835,210,42,2,0
1183.881321819093,3007.806178742572,240,48,2,0
859.8405604801997,3007.8271180651673,260,50,2,0
1551.5740684439438,3007.852102818272,225,45,2,0
1511.6361291334445,3007.8817011473775,215,43,2,0
887.6917395054522,3008.0009842408763,220,44,2,0
1248.0681419322718,3008.2043956690322,215,43,2,0
1085.8636244296076,3008.212987220677,220,44,2,0
760.1123245055692,3008.3885056726112,220,44,2,0
762.4764861369134,3008.45667442149,205,41,2,0
843.5933764729119,3008.5130029203897,210,42,2,0
801.5390629503097,3008.518701760909,230,46,2,0
1583.8107802507307,3008.6446754426065,245,49,2,0
1224.1263904295313,3008.7889590924415,240,48,2,0
1054.7174294162041,3008.828740438933,250,50,2,0
1399.3069454282577,3008.829002525552,220,44,2,0
695.464099914328,3008.8313712280183,250,49,2,0
1033.3081951629104,3008.946517210298,205,41,2,0
1192.5611210357838,3009.04776349117,220,44,2,0
910.7799802748883,3009.106033708716,245,49,2,0
1375.1710542470064,3009.117570114466,240,48,2,0
1667.2001308582383,3009.151910366716,225,45,2,0
1003.4569076803068,3009.2283587735265,225,45,2,0
1159.6928808567166,3009.2565069141347,225,45,2,0
926.1619579367872,3009.4349554758546,245,49,2,0
1311.5093274692097,3009.4615356716417,205,41,2,0
723.6484386391203,3009.515700224373,225,45,2,0
829.9239599815392,3009.5455783048455,215,43,2,0
1570.8583516399965,3009.6139932133983,230,46,2,0
1123.4109537245429,3009.6782308907873,230,46,2,0
852.2614461141059,3009.6785741675326,245,49,2,0
667.3554562772559,3009.7121831418312,230,46,2,0
1667.0938900403878,3009.8065614796815,205,41,2,0
973.9764389620851,3009.9761137811,235,46,2,0
973.1943210540068,3009.97710169955,215,43,2,0
1015.5538472439962,3010.29541691463,205,41,2,0
798.7307501075956,3010.466891905342,230,46,2,0
1014.4157287298729,3010.4949858677937,225,45,2,0
1352.9034664671112,3010.5425340113866,220,44,2,0
1664.9760016103817,3010.561982704028,220,44,2,0
654.4024025976843,3010.59462097231,205,41,2,0
589.0844097588805,3010.632763571348,255,50,2,0
633.3352874746957,3010.866298864631,215,43,2,0
1237.4721627293868,3010.886953449554,225,45,2,0
1464.9953620240262,3010.9271669976365,230,42,2,0
932.3992137242221,3011.0185281541108,225,45,2,0
1071.2416865999621,3011.114487885189,235,47,2,0
644.3889331742164,3011.1434868091524,220,44,2,0
1379.203682585257,3011.165297708596,270,47,2,0
1601.1604600191226,3011.2236563972015,235,46,2,0
1524.4431283863046,3011.3729208108025,265,49,2,0
1093.065768262386,3011.41761659547,210,42,2,0
675.3995967778299,3011.500642552836,230,45,2,0
1219.6130087188103,3011.527557049817,270,50,2,0
972.2053015712236,3011.5307484615896,220,44,2,0
1356.995564428203,3011.546414313487,265,50,2,0
1423.4489074637695,3011.555109236643,245,49,2,0
1148.232225091667,3011.570499425768,220,44,2,0
841.2419220916847,3011.5743174188137,215,43,2,0
849.0309622798385,3011.657944859451,215,43,2,0
1612.3513412761324,3011.6979502846707,230,46,2,0
816.8617960785454,3011.717598945224,215,43,2,0
1681.5690949230193,3011.771318093945,210,42,2,0
529.0992311913039,3011.771416402137,240,47,2,0
969.3515013091637,3011.962500757187,240,48,2,0
1593.7823147879326,3011.987859245362,215,43,2,0
702.6776843437896,3012.015126350851,220,44,2,0
1299.3057949741772,3012.17198862073,215,43,2,0
1134.957911315524,3012.277956395591,215,43,2,0
890.8783328471293,3012.3637974295852,210,42,2,0
1258.9206927311127,3012.410414199825,240,48,2,0
1803.8273071704316,3012.4329971930856,305,44,2,0
1550.7257536325124,3012.470750639031,215,43,2,0
872.0673246375794,3012.63673417931,265,50,2,0
1249.2260074511378,3012.6507392526332,245,49,2,0
1073.5484865731,3012.653278429319,225,45,2,0
1231.4099053656153,3012.66037108792,235,47,2,0
1465.1466797671296,3012.694981353727,255,48,2,0
1175.3750720209819,3012.756909885959,220,44,2,0
1044.4235946175302,3012.7858962567234,235,46,2,0
1009.0891484179192,3012.8035243189115,210,42,2,0
768.188998487463,3012.8107778269105,220,42,2,0
1309.4794464341949,3012.8115826045105,205,41,2,0
1743.4602677945916,3012.837801146182,230,46,2,0
956.7798027484224,3013.0615455671305,245,49,2,0
1759.9672919873449,3013.1298196181206,305,48,2,0
1331.793466870724,3013.147159921066,205,41,2,0
1322.287375905577,3013.2801488798013,205,41,2,0
1597.1855347945861,3013.296578875059,210,42,2,0
505.2853329139003,3013.394672468708,270,50,2,0
971.1619248104183,3013.407573743283,245,49,2,0
1334.9974590481443,3013.4194657811777,235,46,2,0
756.1272587500762,3013.4530656623106,250,49,2,0
1363.090952218047,3013.536311895744,210,42,2,0
1137.941293361256,3013.540811924645,225,45,2,0
834.6470111064997,3013.6622962225524,240,48,2,0
1308.1644879918247,3013.881922496492,225,45,2,0
1221.3506322532496,3013.918578152865,225,45,2,0
890.2356756199938,3014.0293838842426,215,43,2,0
1665.6371704799524,3014.2607150904123,215,43,2,0
1114.7514599322888,3014.265999780586,225,45,2,0
924.3942765892616,3014.269142847571,215,43,2,0
1050.5462294251954,3014.5160904319328,265,49,2,0
1131.0120745341808,3014.7388932492518,210,42,2,0
557.9799089758961,3014.873239165554,205,41,2,0
1446.8637028271824,3014.887879349696,215,42,2,0
1673.921057756482,3014.9475215971693,245,48,2,0
693.8227222385862,3014.9757584432105,210,41,2,0
957.1482278736613,3015.0617870058895,250,50,2,0
1399.8669697057142,3015.071005815088,240,47,2,0
816.3427572162838,3015.1309632830416,245,49,2,0
1235.2782661427134,3015.2109547741074,210,42,2,0
1000.7863001273413,3015.3057330101237,230,46,2,0
1694.8492273120523,3015.3633982946353,240,48,2,0
1592.4603279335981,3015.4330214462975,225,45,2,0
1642.2017176344739,3015.441850629617,305,49,2,0
1198.138775019748,3015.6649873949127,210,42,2,0
1149.2711079816872,3015.676168951184,215,43,2,0
615.3819766380655,3015.7117954061205,220,44,2,0
570.77210160217,3015.754246692941,205,41,2,0
1400.4679084864474,3015.801580105807,230,45,2,0
1789.9885335983638,3015.8510132071115,230,44,2,0
668.2189795997533,3016.085520947378,230,46,2,0
1633.0310917818524,3016.106478640138,245,48,2,0
1597.1156305797276,3016.2740583700693,215,42,2,0
1387.0048645885704,3016.345514589065,245,48,2,0
1443.0916634276557,3016.3688839545757,215,43,2,0
1239.8978571883754,3016.412009344387,220,43,2,0
1463.5295014313774,3016.435924133879,245,49,2,0
1218.397189195617,3016.4642144233376,240,47,2,0
883.1241059076251,3016.6657868983784,245,49,2,0
840.6783034438246,3016.679656370538,220,44,2,0
1528.689304312744,3016.701243030467,240,48,2,0
588.322466028121,3016.7825295209,265,50,2,0
1042.2082992055578,3016.9399391338984,230,46,2,0
776.7713541126703,3017.135424068035,205,41,2,0
689.2475888296077,3017.275619037943,230,46,2,0
1087.6227603624513,3017.306017792521,225,45,2,0
965.2275308427628,3017.382033846101,240,47,2,0
1470.86909721865,3017.395459305546,210,42,2,0
1333.1791629473475,3017.415677181126,245,47,2,0
1245.5201333610612,3017.4903774478307,215,43,2,0
1493.1047468010754,3017.584544441628,220,44,2,0
633.5368076347188,3017.6469449609276,230,46,2,0
882.0396952814547,3017.82268659595,235,47,2,0
592.9389481605239,3017.8453669393684,220,43,2,0
911.4421217155348,3017.9250543171174,215,43,2,0
754.4575007283803,3018.004788159644,225,45,2,0
1212.047618800235,3018.1154913064056,205,41,2,0
1084.2039398814845,3018.367783083023,230,46,2,0
1192.164759934226,3018.4734399441304,205,41,2,0
1189.21853781163,3018.635328894002,250,50,2,0
1122.8350070317085,3018.7000407550267,215,43,2,0
677.4207705073383,3018.7124803183406,230,45,2,0
1327.7700176489468,3018.76664000146,205,41,2,0
881.2878594229509,3019.1092491138816,220,44,2,0
1036.6428334430184,3019.193498227101,230,46,2,0
1078.4119256127476,3019.30108817069,220,44,2,0
1106.2883920782365,3019.4279826527477,235,47,2,0
677.085775361949,3019.447845960218,225,45,2,0
1744.448119981888,3019.4576854211855,215,43,2,0
1332.9669338584583,3019.470041940879,235,46,2,0
746.4427456048375,3019.489636397709,235,47,2,0
820.1994292224323,3019.4982357497834,215,43,2,0
1127.7090767141362,3019.6179235893387,225,44,2,0
1718.2438066762463,3019.6914247142,225,42,2,0
1020.5130316730623,3019.6997345674154,250,50,2,0
968.2583018090111,3019.7022842696847,255,49,2,0
1070.6352474822113,3019.7172053827035,205,41,2,0
1555.410436698041,3019.7363431587405,245,49,2,0
1398.006772546626,3019.7460644413445,210,42,2,0
747.5875704456829,3019.7848898002803,205,41,2,0
926.2020722680855,3019.8752431076164,250,50,2,0
826.9209151079566,3019.98211594025,220,44,2,0
591.9221923207931,3020.058492222691,220,44,2,0
998.6143313658948,3020.1600178979925,235,47,2,0
1221.7733085484922,3020.209666398294,255,49,2,0
638.1207100238365,3020.234932519244,245,49,2,0
1476.4770915922663,3020.3644433077875,220,44,2,0
1227.441333820034,3020.381307881614,220,44,2,0
1319.135549464344,3020.3824806632183,235,47,2,0
691.3694501413264,3020.440797529481,225,45,2,0
1416.8273143945394,3020.4409573302846,205,41,2,0
1240.390324227133,3020.448653145161,225,45,2,0
1342.8578644307313,3020.4875195050035,205,41,2,0
1333.3225996034225,3020.5887182105625,230,46,2,0
1252.410508504294,3020.6112971824905,240,48,2,0
1665.6327664378396,3020.663619818834,225,45,2,0
1174.068017760628,3020.671526460437,205,41,2,0
1199.9231114400275,3020.722393190169,215,43,2,0
941.8163112924866,3020.794288090651,235,47,2,0
1437.879059612227,3020.8104985485606,220,44,2,0
1132.192004863301,3020.8925768395093,250,50,2,0
1746.3363154731055,3020.984815148292,265,45,2,0
1031.4858038259067,3021.197024207714,230,46,2,0
1106.0596921407487,3021.3853578814633,250,50,2,0
1794.0335134365096,3021.5358996235927,250,48,2,0
760.7998326386115,3021.584881487363,230,46,2,0
935.6585154827536,3021.6871788006665,255,50,2,0
1174.9005262749768,3021.7296200455567,245,49,2,0
651.5705793044144,3021.730200085605,255,49,2,0
1643.2694281796437,3021.776829532555,230,45,2,0
599.5339049819372,3021.8636715361295,215,43,2,0
1613.3185739875412,3021.9398932977842,215,41,2,0
1723.6461615467092,3021.953857232767,245,49,2,0
734.4106455024755,3022.0493861312925,210,42,2,0
1463.903321745489,3022.1302659105168,245,49,2,0
1345.6643631928528,3022.3727102400567,245,49,2,0
1527.5178699120308,3022.425403225612,225,44,2,0
746.8680074791394,3022.435316379533,230,46,2,0
1151.3042683854046,3022.5146785939455,225,45,2,0
1288.8233085162597,3022.680590138996,220,44,2,0
820.1152084631376,3022.752150654296,220,44,2,0
1072.2768446950838,3022.7668797304977,235,47,2,0
912.8468114401292,3022.770838111761,235,47,2,0
859.5599888998363,3022.7823345308225,220,44,2,0
1572.387029187,3022.889657974672,270,47,2,0
1088.118126741966,3022.952848758981,210,42,2,0
1391.7278446416817,3023.076103778407,245,49,2,0
852.2266094876984,3023.0820512892687,235,47,2,0
800.8755329149899,3023.1444531974257,250,50,2,0
1748.460041060911,3023.147549243054,240,42,2,0
908.7909811352285,3023.2289742816984,220,44,2,0
1273.0303907742186,3023.280877251644,215,43,2,0
832.1822451472466,3023.316926785575,230,46,2,0
1053.346749586601,3023.3291778564862,245,49,2,0
1167.4241376924303,3023.417929352193,230,46,2,0
1133.2996638460252,3023.5039819599438,225,45,2,0
1476.569780688214,3023.6607769143084,215,43,2,0
1433.1254316847528,3023.6651919822157,225,45,2,0
992.0906704889067,3023.8133540565036,245,49,2,0
952.126130247603,3023.8999527123724,210,42,2,0
759.0167766595731,3023.965906583272,240,48,2,0
679.9508412831871,3023.9895925676,245,49,2,0
892.8779554984833,3024.0365316984626,230,46,2,0
1607.8536617821856,3024.0888950666863,230,46,2,0
1021.7458184259497,3024.1019226345225,240,48,2,0
1144.283048172866,3024.1208604982576,225,45,2,0
1298.378180658814,3024.228638597945,240,48,2,0
1041.2701889058244,3024.237121808739,225,45,2,0
807.433699033183,3024.267304641522,220,44,2,0
720.7403625952375,3024.3950628654657,225,45,2,0
1423.9579979300668,3024.500535328754,235,47,2,0
1034.2111797378257,3024.575730695386,220,44,2,0
1114.6628323809618,3024.5835635776457,210,42,2,0
1598.9853203903463,3024.608159713965,255,49,2,0
929.8622710375789,3024.665150572898,220,44,2,0
1476.472272658441,3024.7147006389223,220,44,2,0
1358.6341227542364,3024.726420759414,215,43,2,0
1291.3829449078753,3024.7461898705815,205,41,2,0
999.0666791104059,3024.794223228356,225,45,2,0
1005.3320719240955,3024.959772680246,220,44,2,0
885.7504572769775,3024.9965261466796,205,41,2,0
1138.3437070947298,3025.0251069164933,210,42,2,0
670.8182133431,3025.075045710667,205,41,2,0
676.8125165394952,3025.0938616359535,255,50,2,0
1176.0148280940202,3025.270245231559,230,46,2,0
975.4749908235767,3025.2781337460474,225,45,2,0
1203.492339846839,3025.600702525649,235,47,2,0
1396.3131138136123,3025.667121275845,220,44,2,0
930.5229400211678,3025.7206653459425,230,46,2,0
1650.4981437970985,3025.7569781251095,255,45,2,0
1325.9651748380788,3025.8758675975587,235,47,2,0
941.6379225811941,3025.9536570452374,240,48,2,0
999.6872063237249,3026.0394203473497,215,43,2,0
705.9686979563893,3026.1071880169584,215,43,2,0
967.9250238010229,3026.2249726850205,235,47,2,0
1018.8758336082918,3026.256129612424,215,43,2,0
1716.899894712137,3026.3773814380675,260,45,2,0
1470.1838722144373,3026.379589186101,285,50,2,0
1035.992063882022,3026.4971089664114,240,48,2,0
1033.464114021787,3026.50684602174,210,42,2,0
1183.3785380752388,3026.6936908853877,210,42,2,0
1192.7285326663448,3026.8323103133825,205,41,2,0
1335.2781134448794,3026.8363946119207,240,48,2,0
1294.0240600052934,3026.8930215854025,205,41,2,0
1305.1921459339649,3027.0397629959866,265,50,2,0
1235.9119100096184,3027.120066765855,265,50,2,0
1423.8388496438133,3027.140708177456,240,48,2,0
1528.3448872148763,3027.1530774714656,210,42,2,0
868.7260411167783,3027.173237449527,230,46,2,0
817.3168351404781,3027.188051545967,220,44,2,0
1782.2468218738638,3027.251468515898,225,45,2,0
1356.3464354683333,3027.2926708825016,215,43,2,0
1138.816727403067,3027.380768765866,220,44,2,0
727.0081919633417,3027.546485416262,245,49,2,0
839.0947551637947,3027.640289468206,205,41,2,0
1267.1707493308995,3027.6843603662583,230,46,2,0
912.9929248666548,3027.7330881782523,230,46,2,0
1249.0926107708856,3027.836173968557,225,45,2,0
615.4439411292872,3027.8737491066595,240,47,2,0
1126.1909954243565,3027.875435266421,235,47,2,0
1369.600591288025,3027.955019945296,250,48,2,0
863.6533636806346,3027.95638435782,230,46,2,0
1504.1503161405863,3027.9994815566743,210,42,2,0
1633.678506530631,3028.103568646631,210,42,2,0
1056.8064031853544,3028.176812948772,220,44,2,0
1559.034041338789,3028.2101988368986,235,46,2,0
1661.8496496325554,3028.2111324299067,260,49,2,0
1553.3241813376458,3028.2492650341046,220,44,2,0
1343.1128671046538,3028.3083371049897,210,42,2,0
1421.1704456777547,3028.3133704928478,225,45,2,0
1220.6580858400778,3028.3555141598545,240,48,2,0
1052.2248656756303,3028.395003124571,245,49,2,0
1089.519770593708,3028.4305165558253,220,44,2,0
1466.7980690223828,3028.448738242955,215,43,2,0
1026.3784691909957,3028.537749469362,225,45,2,0
748.219448803567,3028.5622563889156,205,41,2,0
1061.206685849527,3028.701281755538,225,45,2,0
1401.2500020817454,3028.870422228837,220,44,2,0
1132.6849963886575,3029.010710245383,250,49,2,0
1072.1177155226387,3029.0441282807496,210,42,2,0
814.3353370581965,3029.085292389846,215,43,2,0
1638.448017587316,3029.365260164003,210,42,2,0
1282.2783132540815,3029.405734169875,215,43,2,0
1144.5734859792346,3029.413939039642,230,46,2,0
1505.9277460841506,3029.429869447454,240,46,2,0
753.5906420961785,3029.5350486463612,210,42,2,0
1133.8065409594542,3029.5990472584026,235,47,2,0
492.18197837247374,3029.642744136875,385,48,2,0
1225.8705328584124,3029.671100024003,240,48,2,0
1484.7192534338637,3029.733082914883,215,43,2,0
958.6405391211455,3029.735078292069,270,50,2,0
1712.352059626229,3029.7455367230327,260,48,2,0
755.0335952561292,3029.785257324156,225,45,2,0
809.0020994582928,3029.8578071859497,250,49,2,0
1329.2980703884043,3029.8758373046917,220,44,2,0
920.0657136890079,3029.9143309699475,205,41,2,0
1098.03980864456,3029.9346297185475,215,43,2,0
768.4430415703432,3029.9589765767596,245,49,2,0
986.9544042158061,3030.0848260848275,230,46,2,0
505.8503371466878,3030.388670745732,260,50,2,0
1128.0732849723431,3030.389877280336,215,43,2,0
938.3557162083794,3030.444615936146,215,43,2,0
913.0915043600727,3030.6957024895955,210,42,2,0
888.2210446583265,3030.7365368065034,240,48,2,0
1068.9208501029138,3030.902724403153,205,41,2,0
628.4214850367104,3030.933455566665,225,44,2,0
1339.3571739266722,3030.943633483784,235,47,2,0
1342.4393768216696,3031.1552311285805,240,48,2,0
1284.4440123078173,3031.2167730961983,210,42,2,0
903.8361981823368,3031.292746493473,215,43,2,0
999.2921255375259,3031.302260832772,210,42,2,0
1380.4028478559399,3031.4473433707744,220,44,2,0
1060.1887342227124,3031.5343743640633,250,50,2,0
1198.2215310222343,3031.6752178833995,205,41,2,0
815.2016227364591,3031.807891132031,215,43,2,0
1290.3555931745284,3031.9076485197675,215,43,2,0
1542.1494241836397,3031.9253305673533,270,48,2,0
1490.6522540158173,3031.9820171076253,205,41,2,0
1463.6441330345206,3032.0319531879722,245,49,2,0
1152.3660461333436,3032.1237185285518,245,49,2,0
908.1855374789387,3032.1650538892313,235,47,2,0
1265.0488379360588,3032.2171885257076,230,46,2,0
1008.5005330222778,3032.2359220727767,215,43,2,0
1258.1059879080442,3032.2854719276193,250,48,2,0
1534.5317827034228,3032.3482687684245,240,48,2,0
800.0958543306259,3032.448884384584,225,45,2,0
992.7270138105888,3032.511246288253,225,45,2,0
1203.764192103255,3032.5333557859176,220,44,2,0
870.9390193358525,3032.54721827923,240,48,2,0
697.1888452328147,3032.5549115414988,230,43,2,0
1254.073156217244,3032.586390790112,220,44,2,0
651.9391396384206,3032.6971973750055,225,44,2,0
1420.621329799384,3032.7650553756484,210,42,2,0
791.6367832704202,3032.8854717646414,220,44,2,0
1108.407816331029,3033.034398011272,215,43,2,0
981.7496880520538,3033.081001300795,245,49,2,0
