MMR,enter_time,wait_time,times,status,every_wait_time
1203.7983599520344,2995.0517526344725,210,42,2,0
1303.2196266280612,2995.0852809100243,215,43,2,0
627.5034747501577,2995.1292635449327,245,49,2,0
1670.260038183814,2995.178455180756,200,40,2,0
1287.1866466323045,2995.2029330241853,240,48,2,0
924.5216908759519,2995.348063134319,240,48,2,0
994.8187251618134,2995.5024902273744,225,45,2,0
1613.6096356863843,2995.5506773282323,205,41,2,0
813.7142979854189,2995.626575203493,240,48,2,0
854.2792639625364,2995.64594099457,240,48,2,0
604.3168998505956,2995.898249963936,220,44,2,0
1598.7249727693352,2995.94197222708,245,49,2,0
1378.0669554165224,2996.1405783796945,205,41,2,0
1359.0873872936872,2996.2212152986494,215,43,2,0
993.669293569593,2996.2879498688126,225,45,2,0
1058.4966381800848,2996.338502031408,215,43,2,0
1511.2831070902475,2996.3825974172223,215,43,2,0
1151.5440383431185,2996.5055052228045,230,46,2,0
1545.854854029169,2996.6145516369716,210,42,2,0
964.3258858681501,2996.63181548484,215,43,2,0
1431.3331720441502,2996.6612117396216,225,45,2,0
796.7564120862927,2996.8206598171746,215,43,2,0
1372.4091523429306,2996.84028965163,215,43,2,0
1029.7355788798561,2996.9782786121905,205,41,2,0
955.5876740325451,2997.0100090414244,210,42,2,0
1484.1714796475073,2997.0104865691624,230,46,2,0
1243.0394692286193,2997.0284528823777,240,48,2,0
1146.0235347696394,2997.0347443374367,210,42,2,0
1098.7268851214417,2997.1528215510807,245,49,2,0
1095.9734665864603,2997.2097121895367,235,47,2,0
1270.512749852307,2997.2194132041345,230,46,2,0
569.5728587629604,2997.2583632407486,200,40,2,0
1445.7513753770465,2997.401903254725,215,43,2,0
1122.6693974371967,2997.481330908941,235,47,2,0
1092.4733935487632,2997.551885397671,220,44,2,0
540.0780713089823,2997.6365547811024,205,41,2,0
1241.7284229598974,2997.677712560321,215,43,2,0
1315.0565317052958,2997.807629666454,215,43,2,0
1787.7825617988449,2998.279250208355,220,43,2,0
963.6253525425659,2998.3954929898982,230,46,2,0
1181.053700164886,2998.4552644175833,210,42,2,0
1537.145080720181,2998.4910109337006,230,46,2,0
1672.1517116422474,2998.5014302993063,240,48,2,0
1558.6835211712705,2998.513377320542,230,46,2,0
1172.137813756493,2998.531658719754,225,45,2,0
1397.9968438284304,2998.596163348443,240,48,2,0
1547.6666530422876,2998.6518489763876,220,44,2,0
1349.6155598754115,2998.783144427472,225,45,2,0
