MMR,enter_time,wait_time,times,status,every_wait_time
1059.687715511825,2995.0636445958135,240,46,2,0
1568.3259071124878,2995.3474877826447,210,42,2,0
516.426508251681,2995.3766892254125,270,49,2,0
1392.7678344921592,2995.454763039311,215,43,2,0
1310.8577776469347,2995.4701792796022,245,48,2,0
1308.1364424392734,2995.6326312443584,200,40,2,0
877.9165560528731,2995.685990886736,215,43,2,0
929.6514567187919,2995.721414578251,210,42,2,0
834.3922704657546,2995.8207723862206,255,49,2,0
1464.1738803539245,2995.8581054784972,225,42,2,0
589.4101214678734,2995.936343427802,215,43,2,0
945.1498442837177,2995.998481657942,205,41,2,0
1155.4860176769937,2996.0089879644443,230,46,2,0
1289.853521487013,2996.046115998798,225,44,2,0
1615.7480545943044,2996.2643940988232,230,42,2,0
1015.2180174138828,2996.276352526392,200,40,2,0
775.4753825648559,2996.300071801971,240,48,2,0
701.5544496297553,2996.3509770987907,260,48,2,0
1741.9623812733785,2996.4259224533203,255,47,2,0
1771.3831698242925,2996.4421454601174,245,40,2,0
1219.0580773008937,2996.4444726427005,220,44,2,0
926.0359484064056,2996.4592254641257,270,49,2,0
1492.32662632933,2996.4599872232748,255,46,2,0
508.15662981885873,2996.497230396103,235,41,2,0
1405.9560244943289,2996.5494267892986,215,43,2,0
1281.920640097622,2996.787702504388,230,46,2,0
785.3346641143878,2996.9595250876255,245,48,2,0
1130.1802442908293,2997.0286239492125,210,42,2,0
1220.8989795358304,2997.0307921189597,230,46,2,0
1243.3516680090163,2997.0940199757056,205,41,2,0
1501.986592989954,2997.1131248630218,225,45,2,0
1668.0250547403243,2997.1450099817507,230,44,2,0
628.1943450150424,2997.21350268028,215,40,2,0
729.0612862437628,2997.221207394541,275,47,2,0
1096.272505605301,2997.2420474551236,240,48,2,0
1183.3120925370295,2997.325956596086,230,46,2,0
1347.9232208018095,2997.358510424076,215,43,2,0
1354.6407317998078,2997.411455703018,235,47,2,0
847.1256042336453,2997.476188508159,220,42,2,0
1126.2148740195294,2997.5076300988753,205,41,2,0
821.5824987139641,2997.5439926147355,205,41,2,0
1243.6683697055892,2997.633195889532,230,46,2,0
