MMR,enter_time,wait_time,times,status,every_wait_time
1274.7260984684713,2995.021990249177,270,49,2,0
872.3866059081346,2995.0822823120507,225,40,2,0
1334.7055821109768,2995.124120261084,235,45,2,0
584.2058855328424,2995.1843370490406,350,47,2,0
696.2248283545821,2995.2371789152617,260,43,2,0
1563.9687262328068,2995.3013157995515,295,48,2,0
865.5263939618702,2995.3515555355984,225,44,2,0
1094.7259696990686,2995.3727143657475,270,46,2,0
1361.0960948578047,2995.4836195691714,330,49,2,0
800.1287577041412,2995.5387659943513,400,49,2,0
1212.417256785028,2995.6058373071482,240,41,2,0
1214.9393920274765,2995.703754208463,235,46,2,0
1494.367166397493,2995.7699192632363,270,45,2,0
1169.2531090838922,2995.7798957732803,205,40,2,0
1303.9103600641138,2995.80427347978,240,42,2,0
1620.5796860770206,2995.830818363399,305,48,2,0
1056.7389162375323,2995.9394745767354,250,42,2,0
1133.8004321120666,2996.018812630694,205,41,2,0
1134.3831657216244,2996.028123006572,265,49,2,0
1426.73946791294,2996.072229106213,310,49,2,0
837.4925221812567,2996.18606822132,320,43,2,0
595.5697949170557,2996.2659648118347,325,42,2,0
1044.0977196460824,2996.3181686832677,250,47,2,0
1253.7155784232168,2996.398828657005,255,49,2,0
1130.2017670019832,2996.458176937941,230,43,2,0
1245.2851560800436,2996.4679198051917,210,40,2,0
1385.2661159449765,2996.4940437887235,220,41,2,0
781.2540032354647,2996.6344318721012,280,47,2,0
1325.3814560414444,2996.7251690383205,255,44,2,0
923.5229246786726,2996.7287538039286,280,48,2,0
853.576833911584,2996.8104135678786,260,45,2,0
999.4849558360385,2996.8200363033916,265,48,2,0
788.9110588696866,2996.88773456223,220,41,2,0
1041.8434180942022,2996.914344129776,245,42,2,0
1064.5730923600252,2997.1313134930997,275,46,2,0
1050.1149661862808,2997.1696704856317,220,40,2,0
884.8568826718281,2997.2088614979666,255,45,2,0
538.817978836446,2997.2930908043627,315,45,2,0
545.5887522694144,2997.37211669754,325,46,2,0
1282.3351775941344,2997.414071784735,230,41,2,0
1522.5286127585478,2997.5152808356816,330,49,2,0
928.8659847545957,2997.5368727221485,260,48,2,0
722.4119316717015,2997.5660881240087,235,40,2,0
1574.0495633362434,2997.6185005914026,275,40,2,0
816.9707133304245,2997.722700769189,240,46,2,0
907.6393382737609,2997.811622721855,295,46,2,0
455.20578119336614,2997.890483960433,410,48,2,0
664.8590877467866,2998.099425043527,265,43,2,0
1358.5321575217083,2998.1035161034797,235,44,2,0
1218.3964076276177,2998.231153896483,200,40,2,0
1332.7130408447867,2998.2438507073575,250,47,2,0
931.9637383189023,2998.264696478453,240,40,2,0
951.5278691276478,2998.355045110532,255,46,2,0
1468.963253586273,2998.4113421855614,285,48,2,0
1175.0146472287372,2998.485110569387,245,45,2,0
1166.534418658697,2998.6086139009467,260,46,2,0
1346.683021166484,2998.772347125874,265,49,2,0
1488.5475053870312,2998.7780778882925,250,47,2,0
970.1516473792409,2998.7995501576625,240,43,2,0
1125.9278309335948,2998.8332473968667,250,42,2,0
1144.1226006516001,2998.929426583369,230,44,2,0
1448.7967279582879,2998.9421936986537,220,40,2,0
885.9182106318535,2999.1911534323644,285,46,2,0
464.1979196234596,2999.2602859519443,300,43,2,0
1093.7770097374425,2999.285154169845,250,46,2,0
1403.8634135542993,2999.286152368947,265,47,2,0
428.68658347229893,2999.315304018493,555,46,2,0
1415.7302832990565,2999.444762956453,240,41,2,0
809.3474175203029,2999.6097709095543,245,44,2,0
1526.5612660216511,2999.6978817766576,315,48,2,0
1380.6719662766982,2999.69859701812,225,43,2,0
735.9278405779739,2999.705453705524,295,49,2,0
513.1846930428441,2999.7194790619324,360,45,2,0
1258.8065584930227,2999.7426020096727,265,49,2,0
1202.2204281644936,2999.7844598203646,230,42,2,0
1243.1924082876724,2999.8060586468932,215,41,2,0
1471.063251346326,2999.8493369849375,315,47,2,0
994.648013244167,2999.881244928754,265,43,2,0
1288.0362346294605,2999.8921983740115,270,45,2,0
607.2651288558127,2999.909076175073,335,48,2,0
886.1759962044489,2999.9504142206342,265,47,2,0
647.9846867554692,3000.381785251545,275,42,2,0
795.198376522646,3000.560468713773,375,50,2,0
1413.4071241627705,3000.862172629605,305,47,2,0
1535.4857449670076,3000.931276003131,325,47,2,0
1305.9263727722907,3001.078724173469,300,49,2,0
721.3028302092902,3001.084032561925,280,48,2,0
1338.7139617406026,3001.1220017796213,265,46,2,0
757.5767216359443,3001.1455981452564,340,49,2,0
524.0516299719087,3001.172747273163,320,41,2,0
664.6489313522899,3001.197539926277,325,44,2,0
1237.4011172992325,3001.2149384563454,270,45,2,0
996.4789483448355,3001.3839651827434,270,49,2,0
990.1807221166973,3001.4998051764746,265,41,2,0
1375.9021112780272,3001.6479454598375,400,47,2,0
1177.563892505123,3001.699409517594,275,47,2,0
837.7579357948107,3001.714939265398,340,48,2,0
1472.1658411504393,3001.9841227068155,350,43,2,0
1029.544153186653,3002.001399010158,270,47,2,0
1156.9235964687746,3002.0093308789033,240,41,2,0
1381.6302287587343,3002.107230402902,285,47,2,0
1442.815981899309,3002.222675804208,260,44,2,0
1070.1255088588175,3002.816920893583,250,43,2,0
1193.0410829832324,3002.8360798441017,230,42,2,0
1280.1713532225142,3002.9717382695526,290,48,2,0
1045.8595073222568,3003.0329641937014,245,43,2,0
953.0211829847477,3003.056256018208,295,48,2,0
1228.5209270673179,3003.1937866122007,265,47,2,0
965.7586162442801,3003.3308311540904,240,42,2,0
706.0024786007797,3003.390224302991,295,43,2,0
1574.3028330796124,3003.4588269159485,340,45,2,0
1119.8658724876161,3003.5580968814857,250,41,2,0
1188.3174224323368,3003.5756417786315,250,45,2,0
1519.203122847027,3003.6620508234755,295,46,2,0
1474.3939417297784,3003.6814329352633,410,49,2,0
950.0484929820468,3003.8129548967186,260,43,2,0
1177.6416478194994,3003.93303757355,290,44,2,0
1316.1739207563369,3003.9692642096943,320,50,2,0
753.4035870211576,3004.016326704135,380,50,2,0
1077.2900295903962,3004.3105734787628,255,42,2,0
1307.9857180686595,3004.5008360801808,285,49,2,0
1149.9438677656005,3004.6136095668653,330,49,2,0
938.8719534553691,3004.66545368242,300,44,2,0
556.4305996702892,3004.7905927437096,410,48,2,0
845.3064576361379,3004.9060819674896,305,45,2,0
1345.5565288185953,3005.1622349524187,370,50,2,0
631.973319922204,3005.284872365,335,50,2,0
1153.0775011607038,3005.3891006132876,210,41,2,0
1188.2051799057895,3005.4358375478246,240,44,2,0
1089.916159212265,3005.521710296069,220,41,2,0
994.0207922218041,3005.6089886954014,280,49,2,0
846.4671276347036,3005.8739754567137,295,48,2,0
730.5699158238978,3005.9965094664476,305,49,2,0
1319.4684321133402,3006.1182310638915,240,43,2,0
1250.9999332227733,3006.284579387636,270,47,2,0
966.4117642513913,3006.2944097149593,255,46,2,0
1160.0400099619721,3006.340396134076,225,41,2,0
1255.6519507304959,3006.3770700291166,260,41,2,0
1383.7888791536463,3006.3825907567407,250,42,2,0
873.8427295864764,3006.4060819296024,240,43,2,0
1257.9080730687704,3006.4537660201217,270,48,2,0
1230.757055269662,3006.4892340732786,235,43,2,0
1185.9491984552037,3006.505998364336,230,42,2,0
914.5242667205227,3006.5319991523706,295,49,2,0
1121.7050563298262,3006.5400723991634,240,45,2,0
818.3120158787269,3006.5782189309875,280,49,2,0
1313.7371290190406,3006.6918199163533,240,42,2,0
1067.2003656393215,3006.7008181210113,235,43,2,0
1033.663819396538,3006.915221379499,275,50,2,0
1276.3656804182403,3007.037230893104,280,45,2,0
769.0188594441286,3007.0525328256927,215,41,2,0
1109.3787207537048,3007.1539778006945,290,48,2,0
1035.7878198957349,3007.5310672374053,245,43,2,0
883.7274806132795,3007.5814178290666,220,43,2,0
595.3083130369037,3007.682578911369,355,48,2,0
934.859999281736,3007.790674644938,220,41,2,0
1625.5535403328136,3007.947588672162,355,49,2,0
484.84790788785705,3008.0501138866252,410,48,2,0
1162.2070851083233,3008.164874085857,260,47,2,0
1179.0060828495446,3008.4001350127032,285,50,2,0
1111.2198152208503,3008.40839003396,230,41,2,0
1034.7166410228422,3008.5515944730314,275,50,2,0
1039.089776107693,3008.598571868891,230,43,2,0
766.4405934450352,3008.6451941617142,260,43,2,0
1578.8841002936808,3008.6579468477757,280,44,2,0
1418.248258525609,3008.780428608799,310,43,2,0
1251.6486639105942,3008.7962103014415,225,45,2,0
715.1680677460558,3008.812075151787,330,49,2,0
941.0118274910174,3008.897317984891,310,50,2,0
939.2943289744106,3008.9565491325084,275,49,2,0
874.224087781448,3009.0695989094042,240,44,2,0
775.6428114422436,3009.11689988526,250,47,2,0
1006.5763584117001,3009.2283915069443,290,46,2,0
1325.4635815237502,3009.3502339313154,310,49,2,0
807.8275192027018,3009.4081442773886,295,49,2,0
1351.8693854934731,3009.417820163608,270,44,2,0
946.9425425756948,3009.4605944703726,245,46,2,0
1191.17678184551,3009.487784203303,275,49,2,0
1108.829030044782,3009.65126840576,230,42,2,0
1468.8552707003435,3009.6704175268083,345,47,2,0
1210.4083861751542,3009.7188662274298,270,48,2,0
853.8092797179916,3009.9150993255926,265,45,2,0
724.6223955445017,3009.9328034649507,365,49,2,0
1495.3178801173729,3010.006235662193,305,48,2,0
822.6559275163179,3010.0517643909725,280,46,2,0
801.3329539693533,3010.0979785079426,280,48,2,0
1225.3744545896527,3010.1503101077215,230,43,2,0
638.4086154174718,3010.294217547189,235,42,2,0
714.9540881973752,3010.380523272581,230,42,2,0
1424.935698705997,3010.4123502263838,295,48,2,0
874.1673815507631,3010.498986702742,265,44,2,0
1070.7007990344378,3010.5241408845313,215,42,2,0
860.3269478061547,3010.587123718138,315,47,2,0
1337.7986709754705,3010.806981391697,270,47,2,0
1027.8511251875482,3010.91646706726,275,48,2,0
1469.3528372460032,3010.9307730817673,290,46,2,0
1458.8449669675556,3010.931576191433,295,47,2,0
1280.3047822129436,3010.9374640435854,270,48,2,0
951.3243494275149,3010.961963664833,230,44,2,0
1505.1301546075747,3010.9724201244635,225,42,2,0
1343.4519140237023,3011.1114476364464,245,42,2,0
589.2517507470795,3011.1764423481727,290,50,2,0
837.749056749054,3011.2055928464524,300,50,2,0
495.63714187519287,3011.207047034251,275,43,2,0
677.4480502169157,3011.2623073752466,255,42,2,0
551.3610134786913,3011.4400472622247,230,45,2,0
1392.3646700582442,3011.6136376266995,240,45,2,0
531.2613927842806,3011.6604790616157,305,41,2,0
659.7767644061315,3011.666622185618,275,42,2,0
1591.5479671613095,3011.7139455469533,305,44,2,0
993.262042510855,3011.7315270244044,225,42,2,0
1449.7646303495576,3011.7401354238355,270,48,2,0
1159.4639318796678,3011.7503440350547,280,50,2,0
1002.1766824934261,3011.76123287978,275,50,2,0
1152.9063765799647,3011.8191579246873,235,46,2,0
1430.044046545603,3011.8389083170705,345,49,2,0
1055.461807531614,3011.927118555818,210,41,2,0
