MMR,enter_time,wait_time,times,status,every_wait_time
1336.3447693715868,2995.262903753275,205,41,2,0
840.3289648951267,2995.5125036793324,200,40,2,0
1207.4108173471823,2995.595077050437,200,40,2,0
1079.5537366932401,2995.613478659937,215,43,2,0
1066.7977454955599,2995.640147889736,240,48,2,0
730.4865377062215,2995.6921948543963,240,48,2,0
721.1342264098508,2995.762639131837,210,42,2,0
798.8522659428673,2996.1678668196496,235,47,2,0
1057.98547506065,2996.2689558383836,220,44,2,0
936.873208714092,2996.3302314151697,240,48,2,0
1229.486416201782,2996.336077357624,225,45,2,0
1506.2420522350037,2996.352754286948,215,43,2,0
1713.9842446684188,2996.3974151273715,220,44,2,0
1564.2942715285078,2996.4578533233794,215,43,2,0
1445.989863045716,2996.4585171765575,205,41,2,0
1116.6295229271116,2996.6377499182245,235,47,2,0
1755.5840462700965,2996.6873866667206,225,41,2,0
1282.0476406183366,2996.9837062345046,225,45,2,0
1360.8821986532066,2996.9918180913273,210,42,2,0
1424.1942077026308,2997.1577866722464,200,40,2,0
1709.5415781434533,2997.165187383778,260,46,2,0
980.5656340729898,2997.277361706762,225,45,2,0
1128.5885284789554,2997.326541210542,210,42,2,0
905.5142438534151,2997.395045156974,230,46,2,0
1471.9263515599512,2997.5134694550748,215,43,2,0
1213.5447129200304,2997.5273917704035,240,48,2,0
999.0612563319977,2997.5764161059224,230,46,2,0
1192.780310538267,2997.618633099527,205,41,2,0
855.2675612502674,2997.6499909086424,200,40,2,0
1623.459858551244,2997.665671717241,225,45,2,0
1619.3842563080163,2997.6818076764594,225,45,2,0
1417.5227369927168,2997.705921100558,250,48,2,0
719.8866265931605,2997.782932539889,225,45,2,0
1322.350038939102,2997.8458084301237,230,46,2,0
1342.4449604931665,2997.9471289455496,225,45,2,0
984.3316312156368,2998.007444041691,235,47,2,0
667.8314534286301,2998.1431705588793,215,43,2,0
1524.8867971514067,2998.265460400307,200,40,2,0
1378.7287946802367,2998.3669808886093,225,45,2,0
835.1956653832704,2998.396349655851,200,40,2,0
800.2902699336184,2998.5945473837764,240,48,2,0
882.3435115445113,2998.890294797924,215,43,2,0
1166.18168268919,2998.9490014821276,215,43,2,0
1385.8880468818736,2999.062044247106,245,49,2,0
1229.7400869886808,2999.252768028997,215,43,2,0
1515.948312036413,2999.4114075200614,235,47,2,0
1232.277228964308,2999.4373903879487,210,42,2,0
1007.301433429258,2999.471193155832,240,48,2,0
675.6529185740176,2999.543069325081,225,45,2,0
1179.1034439170087,2999.5658167696647,225,45,2,0
811.7962979625904,2999.596221851404,225,45,2,0
928.4158571844304,2999.680235427621,235,47,2,0
1539.994826996264,2999.683534778441,230,46,2,0
931.7896673338275,2999.7579962093982,235,47,2,0
1299.9488501915357,2999.8455073887244,245,49,2,0
1031.4465516382622,2999.9686181250017,235,47,2,0
882.2283761584662,2999.9782897002838,210,42,2,0
1079.7817499302505,3000.006159336347,245,49,2,0
1796.7692237181259,3000.0398027410624,275,46,2,0
860.6195395552116,3000.042280980054,245,49,2,0
1389.2870039119507,3000.1598956954185,220,44,2,0
1513.498888486929,3000.219733057671,210,42,2,0
1543.60597929274,3000.2232245402633,230,46,2,0
1782.7530197867932,3000.3699748177487,245,47,2,0
1381.081037697193,3000.4268626774005,205,41,2,0
886.1455733349695,3000.450414633189,205,41,2,0
1072.2282358331122,3000.615705191096,245,49,2,0
1448.3596251158726,3000.619802864217,245,49,2,0
1572.1518368329894,3000.7227619827145,220,44,2,0
