MMR,enter_time,wait_time,times,status,every_wait_time
570.0798770915418,2995.0459920956637,205,40,2,0
1229.9880090342162,2995.0646784772966,225,45,2,0
809.705772420601,2995.0966812554398,255,48,2,0
1249.2385710771844,2995.1045195703646,230,46,2,0
1666.3393581014159,2995.1786791496866,225,40,2,0
1164.639059331323,2995.1973778260162,220,44,2,0
1009.5152510707294,2995.203113313596,220,44,2,0
1121.752364652547,2995.2350816313465,225,45,2,0
899.3042127239955,2995.240390181225,210,42,2,0
725.9292588485893,2995.2504152680644,240,46,2,0
1246.1444648846275,2995.2567344779222,225,45,2,0
1128.8871729422274,2995.3182483460105,205,41,2,0
1302.9847018612932,2995.3521708652534,200,40,2,0
1061.5524228728336,2995.406216580913,210,42,2,0
981.8327368441307,2995.408726032178,200,40,2,0
614.4284753068492,2995.4440291348615,260,48,2,0
843.41801782763,2995.4650802339474,230,44,2,0
1393.9954083769337,2995.4957787661333,250,48,2,0
846.878388618316,2995.5197078098163,250,48,2,0
864.8360096223179,2995.5251666297413,240,48,2,0
1733.324359057321,2995.5264142241986,280,46,2,0
1386.3625783713373,2995.625175512253,265,49,2,0
1553.0718088314795,2995.6549807426545,275,45,2,0
1189.1384482343612,2995.6610058723913,205,41,2,0
1678.4097324044915,2995.6786010025744,230,44,2,0
1275.033303083278,2995.707786704621,210,42,2,0
1504.9654818340914,2995.775034947428,245,45,2,0
1080.9414921024393,2995.7814214126847,200,40,2,0
1523.1255857395913,2995.9680032556876,225,44,2,0
472.36175507437747,2995.997894084414,260,44,2,0
1685.804484191443,2996.122463523936,260,48,2,0
1336.4795332384372,2996.167722567571,230,46,2,0
1565.9648804998626,2996.1848803209496,250,46,2,0
1430.087951652362,2996.223806492497,235,46,2,0
1218.867983298785,2996.2572000283735,220,44,2,0
639.1061152679847,2996.48419921533,225,41,2,0
1763.9707738071704,2996.5463219652725,220,41,2,0
1123.035179625301,2996.5726945819283,225,45,2,0
933.0495317439528,2996.6535393564145,240,48,2,0
1297.6445890462705,2996.696701557091,230,46,2,0
943.6799155052763,2996.7777520870113,215,43,2,0
920.1279493383381,2996.7881412494917,245,48,2,0
475.4110210848943,2996.8645978601144,245,46,2,0
1351.0175538176065,2996.8795143704056,225,45,2,0
1084.8635603177725,2996.8968793156782,235,47,2,0
1466.6922052925045,2996.9469237694007,255,49,2,0
690.5650824287992,2997.0330047091697,265,47,2,0
610.1767451680141,2997.121295093133,285,46,2,0
1375.8297953234137,2997.1604109445375,240,48,2,0
764.460122229819,2997.3086465968095,215,40,2,0
1090.0944833071203,2997.3515974518805,260,49,2,0
1300.9580409931075,2997.6352114378565,210,42,2,0
1185.0512082543933,2997.705578073901,230,46,2,0
1202.993501428178,2997.825822360624,215,43,2,0
1124.958960145145,2997.830803104527,210,42,2,0
909.8191427114717,2998.031125494057,205,41,2,0
990.7047586614118,2998.061135567561,225,45,2,0
1033.6153051907922,2998.14196977476,205,41,2,0
1009.5662928491271,2998.2084371078854,205,41,2,0
839.2695285547258,2998.274074870103,235,46,2,0
1060.846064965617,2998.5511293550007,230,46,2,0
984.4499685191452,2998.5762743669156,220,44,2,0
1426.7068920798831,2998.601020686739,200,40,2,0
1131.7038026910745,2998.669612889912,215,43,2,0
777.5561677823797,2998.7455982332467,255,49,2,0
1034.2923013786544,2998.7632083148733,240,48,2,0
1332.219241680473,2998.7920595448404,225,45,2,0
1508.921810784745,2998.8436366355354,235,40,2,0
1191.021368625335,2998.846066743997,235,46,2,0
1085.413024003376,2998.8521468322942,205,41,2,0
1420.2928366602882,2998.9177755745013,225,45,2,0
1358.6661382923137,2998.9652482028087,260,49,2,0
474.61790515230194,2998.978314743418,240,42,2,0
1241.6338320932553,2999.266436137291,235,46,2,0
1255.2499577799085,2999.3880387439885,250,48,2,0
1108.0272936283543,2999.4715036253306,240,47,2,0
641.764770071531,2999.554856668662,240,42,2,0
1452.5698918002333,2999.612079332236,215,42,2,0
514.7461341430276,2999.633492534824,255,47,2,0
1278.5916712980247,2999.656901563551,230,45,2,0
715.2258583445173,2999.665360781264,200,40,2,0
823.3663710659202,2999.68011626158,225,43,2,0
1580.0907327319035,2999.693257863277,250,42,2,0
1467.939212003068,2999.8092759512847,215,43,2,0
1361.1126220641277,2999.859137258937,245,49,2,0
1239.6041919616935,2999.8650721073345,240,48,2,0
1147.0918704934336,2999.884062394869,215,43,2,0
960.8814561055553,2999.9185412392235,265,48,2,0
1016.6841134132485,2999.9504896150993,215,43,2,0
1166.9257032695457,3000.1171327569564,230,45,2,0
1506.370455997927,3000.125746059369,240,46,2,0
1422.2844093403921,3000.1357868816044,215,43,2,0
1664.7910841268322,3000.13817268495,250,47,2,0
909.1378505290635,3000.3840260991838,235,45,2,0
1382.0901109897643,3000.4063356948454,240,46,2,0
939.1791139574988,3000.4446966355977,255,47,2,0
727.7020824435643,3000.4557059261238,265,49,2,0
1081.5553618834238,3000.4919416839402,245,47,2,0
